22101,"420  ","4200883","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵｲﾜﾐﾔｼﾀﾁｮｳ","静岡県","静岡市葵区","大岩宮下町",0,0,0,0,0,0
22101,"420  ","4200885","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵｲﾜﾁｮｳ","静岡県","静岡市葵区","大岩町",0,0,0,0,0,0
22101,"420  ","4200026","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵｶﾞﾏﾁ","静岡県","静岡市葵区","大鋸町",0,0,0,0,0,0
22101,"42122","4212227","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵｻﾜ","静岡県","静岡市葵区","大沢",0,0,0,0,0,0
22101,"420  ","4200845","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵﾀﾏﾁ","静岡県","静岡市葵区","太田町",0,0,0,0,0,0
22101,"42113","4211314","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵﾊﾗ","静岡県","静岡市葵区","大原",0,0,0,0,0,0
22101,"42114","4211401","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵﾏ","静岡県","静岡市葵区","大間",0,0,0,0,0,0
22101,"42122","4212215","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｸｲｹｶﾞﾔ","静岡県","静岡市葵区","奥池ケ谷",0,0,0,0,0,0
22101,"42122","4212201","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｸｾﾝﾏﾀ","静岡県","静岡市葵区","奥仙俣",0,0,0,0,0,0
22101,"42122","4212223","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵﾁｱｲ","静岡県","静岡市葵区","落合",0,0,0,0,0,0
22101,"420  ","4200834","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵﾄﾜﾁｮｳ","静岡県","静岡市葵区","音羽町",0,0,0,0,0,0
22101,"42113","4211302","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶｷﾞｱﾅ","静岡県","静岡市葵区","鍵穴",0,0,0,0,0,0
22101,"42122","4212214","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶｷｼﾏ","静岡県","静岡市葵区","柿島",0,0,0,0,0,0
22101,"420  ","4200873","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶｺﾞｳｴ","静岡県","静岡市葵区","籠上",0,0,0,0,0,0
22101,"420  ","4200823","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶｽｶﾞ","静岡県","静岡市葵区","春日",0,0,1,0,0,0
22101,"420  ","4200824","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶｽｶﾞﾁｮｳ","静岡県","静岡市葵区","春日町",0,0,0,0,0,0
22101,"420  ","4200003","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾀﾊﾁｮｳ","静岡県","静岡市葵区","片羽町",0,0,0,0,0,0
22101,"420  ","4200925","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾄｳｼﾞﾏ","静岡県","静岡市葵区","加藤島",0,0,0,0,0,0
22101,"42121","4212107","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾄﾞﾔ","静岡県","静岡市葵区","門屋",0,0,0,0,0,0
22101,"420  ","4200841","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｱｼｱﾗｲ","静岡県","静岡市葵区","上足洗",0,0,1,0,0,0
22101,"420  ","4200014","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｵｹﾔﾁｮｳ","静岡県","静岡市葵区","上桶屋町",0,0,0,0,0,0
22101,"42122","4212211","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｵﾁｱｲ","静岡県","静岡市葵区","上落合",0,0,0,0,0,0
22101,"420  ","4200815","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｸﾂﾉﾔﾁｮｳ","静岡県","静岡市葵区","上沓谷町",0,0,0,0,0,0
22101,"420  ","4200039","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｺﾞｸﾁｮｳ","静岡県","静岡市葵区","上石町",0,0,0,0,0,0
22101,"42805","4280502","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｻｶﾓﾄ","静岡県","静岡市葵区","上坂本",0,0,0,0,0,0
22101,"420  ","4200062","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐｼﾝﾄﾐﾁｮｳ","静岡県","静岡市葵区","上新富町",0,0,0,0,0,0
22101,"420  ","4200943","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾐﾃﾝﾏ","静岡県","静岡市葵区","上伝馬",0,0,0,0,0,0
22101,"42122","4212222","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾔﾏ","静岡県","静岡市葵区","桂山",0,0,0,0,0,0
22101,"420  ","4200937","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾗｾ","静岡県","静岡市葵区","唐瀬",0,0,0,0,0,0
22101,"420  ","4200923","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾜｲ","静岡県","静岡市葵区","川合",0,0,0,0,0,0
22101,"420  ","4200924","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾜｲｼﾝﾃﾞﾝ","静岡県","静岡市葵区","川合新田",0,0,0,0,0,0
22101,"420  ","4200052","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾜｺﾞｼﾁｮｳ","静岡県","静岡市葵区","川越町",0,0,0,0,0,0
22101,"420  ","4200043","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾜﾅﾍﾞﾁｮｳ","静岡県","静岡市葵区","川辺町",0,0,1,0,0,0
22101,"420  ","4200825","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾜﾗﾊﾞﾁｮｳ","静岡県","静岡市葵区","瓦場町",0,0,0,0,0,0
22101,"420  ","4200931","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｶﾝｻﾞﾝ","静岡県","静岡市葵区","観山",0,0,0,0,0,0
22101,"420  ","4200961","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｷﾀ","静岡県","静岡市葵区","北",0,0,1,0,0,0
22101,"420  ","4200881","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｷﾀｱﾝﾄﾞｳ","静岡県","静岡市葵区","北安東",0,0,1,0,0,0
22101,"420  ","4200901","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｷﾀﾇﾏｶﾞﾐ","静岡県","静岡市葵区","北沼上",0,0,0,0,0,0
22101,"420  ","4200005","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｷﾀﾊﾞﾝﾁｮｳ","静岡県","静岡市葵区","北番町",0,0,0,0,0,0
22101,"420  ","4200025","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｷﾝｻﾞﾏﾁ","静岡県","静岡市葵区","金座町",0,0,0,0,0,0
22101,"42114","4211408","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸｽﾞﾚﾉ","静岡県","静岡市葵区","崩野",0,0,0,0,0,0
22101,"42122","4212203","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸﾁｻｶﾓﾄ","静岡県","静岡市葵区","口坂本",0,0,0,0,0,0
22101,"42122","4212202","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸﾁｾﾝﾏﾀ","静岡県","静岡市葵区","口仙俣",0,0,0,0,0,0
22101,"420  ","4200816","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸﾂﾉﾔ","静岡県","静岡市葵区","沓谷",0,0,1,0,0,0
22101,"420  ","4200022","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸﾙﾏﾁｮｳ","静岡県","静岡市葵区","車町",0,0,0,0,0,0
22101,"420  ","4200851","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸﾛｶﾞﾈﾁｮｳ","静岡県","静岡市葵区","黒金町",0,0,0,0,0,0
22101,"42113","4211308","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｸﾛﾏﾀ","静岡県","静岡市葵区","黒俣",0,0,0,0,0,0
22101,"42121","4212117","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺｳｱﾝｼﾝﾃﾞﾝ","静岡県","静岡市葵区","幸庵新田",0,0,0,0,0,0
22101,"42121","4212105","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺﾞｳｼﾞﾏ","静岡県","静岡市葵区","郷島",0,0,0,0,0,0
22101,"420  ","4200852","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺｳﾔﾏﾁ","静岡県","静岡市葵区","紺屋町",0,0,0,0,0,0
22101,"42805","4280501","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺｺﾞｳﾁ","静岡県","静岡市葵区","小河内",0,0,0,0,0,0
22101,"42122","4212225","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺｼｺﾞｴ","静岡県","静岡市葵区","腰越",0,0,0,0,0,0
22101,"42113","4211301","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺｼﾞﾏ","静岡県","静岡市葵区","小島",0,0,0,0,0,0
22101,"42112","4211225","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺｾﾞﾄ","静岡県","静岡市葵区","小瀬戸",0,0,0,0,0,0
22101,"420  ","4200075","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺﾞﾊﾞﾝﾁｮｳ","静岡県","静岡市葵区","五番町",0,0,0,0,0,0
22101,"420  ","4200031","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺﾞﾌｸﾁｮｳ","静岡県","静岡市葵区","呉服町",0,0,1,0,0,0
22101,"42113","4211316","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｺﾌﾞｽｷﾞ","静岡県","静岡市葵区","小布杉",0,0,0,0,0,0
